season,league,team_name,team_abbreviation,playoffs,games_played,minutes_played,field_goals,field_goal_attempts,field_goal_percentage,three_pointers,three_point_attempts,three_point_percentage,two_pointers,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
2020,NBA,Denver Nuggets,DEN,True,73.0,17745.0,3069.0,6488.0,0.473,801.0,2234.0,0.359,2268.0,4254.0,0.533,1185.0,1526.0,0.777,786.0,2436.0,3222.0,1952.0,586.0,337.0,1005.0,1485.0,8124.0
2020,NBA,Detroit Pistons,DET,False,66.0,15965.0,2595.0,5658.0,0.459,791.0,2157.0,0.367,1804.0,3501.0,0.515,1097.0,1476.0,0.743,644.0,2109.0,2753.0,1589.0,490.0,299.0,1008.0,1299.0,7078.0
2020,NBA,Golden State Warriors,GSW,False,65.0,15725.0,2510.0,5730.0,0.438,678.0,2032.0,0.334,1832.0,3698.0,0.495,1214.0,1511.0,0.803,647.0,2138.0,2785.0,1663.0,534.0,299.0,969.0,1304.0,6912.0
2020,NBA,Houston Rockets,HOU,True,72.0,17380.0,2936.0,6512.0,0.451,1126.0,3261.0,0.345,1810.0,3251.0,0.557,1484.0,1876.0,0.791,704.0,2484.0,3188.0,1557.0,627.0,371.0,1057.0,1566.0,8482.0
2020,NBA,Indiana Pacers,IND,True,73.0,17620.0,3075.0,6457.0,0.476,743.0,2046.0,0.363,2332.0,4411.0,0.529,1096.0,1393.0,0.787,636.0,2489.0,3125.0,1888.0,543.0,376.0,967.0,1445.0,7989.0
2020,NBA,Los Angeles Clippers,LAC,True,72.0,17380.0,2992.0,6425.0,0.466,895.0,2410.0,0.371,2097.0,4015.0,0.522,1498.0,1894.0,0.791,767.0,2664.0,3431.0,1708.0,511.0,338.0,1051.0,1594.0,8377.0
2020,NBA,Los Angeles Lakers,LAL,True,71.0,17090.0,3006.0,6269.0,0.48,782.0,2242.0,0.349,2224.0,4027.0,0.552,1260.0,1728.0,0.729,757.0,2490.0,3247.0,1803.0,612.0,468.0,1077.0,1471.0,8054.0
2020,NBA,Memphis Grizzlies,MEM,False,73.0,17570.0,3106.0,6634.0,0.468,798.0,2297.0,0.347,2308.0,4337.0,0.532,1212.0,1589.0,0.763,754.0,2643.0,3397.0,1965.0,576.0,398.0,1113.0,1546.0,8222.0
2020,NBA,Miami Heat,MIA,True,73.0,17745.0,2880.0,6160.0,0.468,979.0,2584.0,0.379,1901.0,3576.0,0.532,1440.0,1840.0,0.783,620.0,2619.0,3239.0,1892.0,547.0,332.0,1088.0,1501.0,8179.0
2020,NBA,Milwaukee Bucks,MIL,True,73.0,17595.0,3160.0,6638.0,0.476,1007.0,2840.0,0.355,2153.0,3798.0,0.567,1336.0,1800.0,0.742,691.0,3083.0,3774.0,1889.0,526.0,429.0,1102.0,1431.0,8663.0
2020,NBA,Minnesota Timberwolves,MIN,False,64.0,15560.0,2586.0,5865.0,0.441,853.0,2540.0,0.336,1733.0,3325.0,0.521,1223.0,1624.0,0.753,675.0,2193.0,2868.0,1525.0,555.0,362.0,981.0,1370.0,7248.0
2020,NBA,New Orleans Pelicans,NOP,False,72.0,17430.0,3065.0,6598.0,0.465,982.0,2656.0,0.37,2083.0,3942.0,0.528,1229.0,1687.0,0.729,797.0,2551.0,3348.0,1932.0,539.0,358.0,1181.0,1524.0,8341.0
2020,NBA,New York Knicks,NYK,False,66.0,15965.0,2638.0,5896.0,0.447,631.0,1872.0,0.337,2007.0,4024.0,0.499,1076.0,1550.0,0.694,795.0,2274.0,3069.0,1456.0,504.0,313.0,946.0,1464.0,6983.0
2020,NBA,Oklahoma City Thunder,OKC,True,72.0,17430.0,2879.0,6156.0,0.468,770.0,2171.0,0.355,2109.0,3985.0,0.529,1422.0,1787.0,0.796,593.0,2495.0,3088.0,1562.0,550.0,353.0,986.0,1390.0,7950.0
2020,NBA,Orlando Magic,ORL,True,73.0,17570.0,2871.0,6468.0,0.444,807.0,2354.0,0.343,2064.0,4114.0,0.502,1282.0,1656.0,0.774,751.0,2498.0,3249.0,1747.0,599.0,396.0,937.0,1336.0,7831.0
2020,NBA,Philadelphia 76ers,PHI,True,73.0,17595.0,3000.0,6417.0,0.468,848.0,2307.0,0.368,2152.0,4110.0,0.524,1236.0,1638.0,0.755,764.0,2553.0,3317.0,1884.0,586.0,389.0,1037.0,1529.0,8084.0
2020,NBA,Phoenix Suns,PHO,False,73.0,17595.0,3006.0,6429.0,0.468,831.0,2320.0,0.358,2175.0,4109.0,0.529,1451.0,1740.0,0.834,712.0,2465.0,3177.0,1987.0,559.0,290.0,1077.0,1609.0,8294.0
2020,NBA,Portland Trail Blazers,POR,True,74.0,17835.0,3122.0,6749.0,0.463,952.0,2525.0,0.377,2170.0,4224.0,0.514,1312.0,1632.0,0.804,754.0,2599.0,3353.0,1525.0,465.0,451.0,946.0,1606.0,8508.0
2020,NBA,Sacramento Kings,SAC,False,72.0,17455.0,2943.0,6364.0,0.462,914.0,2511.0,0.364,2029.0,3853.0,0.527,1127.0,1464.0,0.77,695.0,2372.0,3067.0,1713.0,556.0,293.0,1043.0,1595.0,7927.0
2020,NBA,San Antonio Spurs,SAS,False,71.0,17215.0,2995.0,6350.0,0.472,760.0,2021.0,0.376,2235.0,4329.0,0.516,1348.0,1664.0,0.81,640.0,2530.0,3170.0,1751.0,518.0,390.0,895.0,1377.0,8098.0
2020,NBA,Toronto Raptors,TOR,True,72.0,17380.0,2897.0,6331.0,0.458,995.0,2663.0,0.374,1902.0,3668.0,0.519,1329.0,1670.0,0.796,685.0,2583.0,3268.0,1816.0,636.0,358.0,1067.0,1559.0,8118.0
2020,NBA,Utah Jazz,UTA,True,72.0,17355.0,2886.0,6130.0,0.471,963.0,2537.0,0.38,1923.0,3593.0,0.535,1278.0,1641.0,0.779,656.0,2577.0,3233.0,1615.0,438.0,292.0,1089.0,1468.0,8013.0
2020,NBA,Washington Wizards,WAS,False,72.0,17355.0,2990.0,6544.0,0.457,864.0,2345.0,0.368,2126.0,4199.0,0.506,1394.0,1770.0,0.788,732.0,2295.0,3027.0,1801.0,574.0,309.0,1020.0,1634.0,8238.0
2020,NBA,League Average,,False,71.0,17069.0,2885.0,6271.0,0.46,862.0,2408.0,0.358,2023.0,3862.0,0.524,1261.0,1631.0,0.773,711.0,2454.0,3165.0,1722.0,540.0,346.0,1027.0,1467.0,7893.0
2019,NBA,Atlanta Hawks,ATL,False,82.0,19855.0,3392.0,7524.0,0.451,1067.0,3034.0,0.352,2325.0,4490.0,0.518,1443.0,1918.0,0.752,955.0,2825.0,3780.0,2118.0,675.0,419.0,1397.0,1932.0,9294.0
2019,NBA,Boston Celtics,BOS,True,82.0,19780.0,3451.0,7423.0,0.465,1032.0,2829.0,0.365,2419.0,4594.0,0.527,1282.0,1598.0,0.802,804.0,2849.0,3653.0,2155.0,706.0,435.0,1052.0,1670.0,9216.0
2019,NBA,Brooklyn Nets,BRK,True,82.0,19980.0,3301.0,7358.0,0.449,1047.0,2965.0,0.353,2254.0,4393.0,0.513,1555.0,2088.0,0.745,900.0,2919.0,3819.0,1954.0,539.0,339.0,1236.0,1763.0,9204.0
2019,NBA,Chicago Bulls,CHI,False,82.0,19905.0,3266.0,7205.0,0.453,745.0,2123.0,0.351,2521.0,5082.0,0.496,1328.0,1695.0,0.783,718.0,2799.0,3517.0,1796.0,603.0,351.0,1159.0,1663.0,8605.0
2019,NBA,Charlotte Hornets,CHO,False,82.0,19830.0,3297.0,7362.0,0.448,977.0,2783.0,0.351,2320.0,4579.0,0.507,1510.0,1895.0,0.797,814.0,2778.0,3592.0,1905.0,591.0,405.0,1001.0,1550.0,9081.0
2019,NBA,Cleveland Cavaliers,CLE,False,82.0,19755.0,3189.0,7184.0,0.444,847.0,2388.0,0.355,2342.0,4796.0,0.488,1342.0,1694.0,0.792,879.0,2619.0,3498.0,1698.0,534.0,195.0,1106.0,1642.0,8567.0
2019,NBA,Dallas Mavericks,DAL,False,82.0,19780.0,3182.0,7122.0,0.447,1022.0,3002.0,0.34,2160.0,4120.0,0.524,1541.0,2076.0,0.742,832.0,2884.0,3716.0,1918.0,533.0,351.0,1167.0,1650.0,8927.0
2019,NBA,Denver Nuggets,DEN,True,82.0,19730.0,3439.0,7384.0,0.466,903.0,2571.0,0.351,2536.0,4813.0,0.527,1294.0,1714.0,0.755,972.0,2832.0,3804.0,2245.0,634.0,363.0,1102.0,1644.0,9075.0
2019,NBA,Detroit Pistons,DET,True,82.0,19855.0,3185.0,7238.0,0.44,993.0,2854.0,0.348,2192.0,4384.0,0.5,1415.0,1893.0,0.747,936.0,2752.0,3688.0,1845.0,569.0,331.0,1135.0,1811.0,8778.0
2019,NBA,Golden State Warriors,GSW,True,82.0,19805.0,3612.0,7361.0,0.491,1087.0,2824.0,0.385,2525.0,4537.0,0.557,1339.0,1672.0,0.801,797.0,2990.0,3787.0,2413.0,625.0,525.0,1169.0,1757.0,9650.0
2019,NBA,Houston Rockets,HOU,True,82.0,19830.0,3218.0,7163.0,0.449,1323.0,3721.0,0.356,1895.0,3442.0,0.551,1582.0,2001.0,0.791,836.0,2613.0,3449.0,1741.0,700.0,405.0,1094.0,1803.0,9341.0
2019,NBA,Indiana Pacers,IND,True,82.0,19705.0,3390.0,7135.0,0.475,779.0,2081.0,0.374,2611.0,5054.0,0.517,1298.0,1727.0,0.752,762.0,2766.0,3528.0,2128.0,713.0,404.0,1122.0,1594.0,8857.0
2019,NBA,Los Angeles Clippers,LAC,True,82.0,19830.0,3384.0,7178.0,0.471,821.0,2118.0,0.388,2563.0,5060.0,0.507,1853.0,2340.0,0.792,796.0,2936.0,3732.0,1970.0,561.0,385.0,1193.0,1913.0,9442.0
2019,NBA,Los Angeles Lakers,LAL,False,82.0,19780.0,3491.0,7425.0,0.47,847.0,2541.0,0.333,2644.0,4884.0,0.541,1336.0,1910.0,0.699,835.0,2985.0,3820.0,2096.0,618.0,440.0,1284.0,1701.0,9165.0
2019,NBA,Memphis Grizzlies,MEM,False,82.0,19880.0,3113.0,6924.0,0.45,811.0,2368.0,0.342,2302.0,4556.0,0.505,1453.0,1882.0,0.772,723.0,2703.0,3426.0,1963.0,684.0,448.0,1147.0,1801.0,8490.0
2019,NBA,Miami Heat,MIA,False,82.0,19730.0,3251.0,7218.0,0.45,928.0,2658.0,0.349,2323.0,4560.0,0.509,1238.0,1782.0,0.695,921.0,2879.0,3800.0,1991.0,627.0,448.0,1208.0,1712.0,8668.0
2019,NBA,Milwaukee Bucks,MIL,True,82.0,19780.0,3555.0,7471.0,0.476,1105.0,3134.0,0.353,2450.0,4337.0,0.565,1471.0,1904.0,0.773,762.0,3316.0,4078.0,2136.0,615.0,486.0,1137.0,1608.0,9686.0
2019,NBA,Minnesota Timberwolves,MIN,False,82.0,19830.0,3413.0,7483.0,0.456,827.0,2357.0,0.351,2586.0,5126.0,0.504,1570.0,1995.0,0.787,923.0,2750.0,3673.0,2018.0,683.0,411.0,1074.0,1664.0,9223.0
2019,NBA,New Orleans Pelicans,NOP,False,82.0,19755.0,3581.0,7563.0,0.473,842.0,2449.0,0.344,2739.0,5114.0,0.536,1462.0,1921.0,0.761,909.0,2969.0,3878.0,2216.0,610.0,441.0,1215.0,1732.0,9466.0
2019,NBA,New York Knicks,NYK,False,82.0,19780.0,3134.0,7241.0,0.433,823.0,2421.0,0.34,2311.0,4820.0,0.479,1484.0,1956.0,0.759,857.0,2811.0,3668.0,1646.0,557.0,422.0,1151.0,1713.0,8575.0
2019,NBA,Oklahoma City Thunder,OKC,True,82.0,19855.0,3497.0,7706.0,0.454,932.0,2677.0,0.348,2565.0,5029.0,0.51,1461.0,2049.0,0.713,1031.0,2911.0,3942.0,1917.0,766.0,425.0,1145.0,1839.0,9387.0
2019,NBA,Orlando Magic,ORL,True,82.0,19780.0,3316.0,7307.0,0.454,937.0,2633.0,0.356,2379.0,4674.0,0.509,1231.0,1575.0,0.782,822.0,2902.0,3724.0,2095.0,543.0,445.0,1082.0,1526.0,8800.0
2019,NBA,Philadelphia 76ers,PHI,True,82.0,19805.0,3407.0,7233.0,0.471,889.0,2474.0,0.359,2518.0,4759.0,0.529,1742.0,2258.0,0.771,892.0,3025.0,3917.0,2207.0,606.0,432.0,1223.0,1745.0,9445.0
2019,NBA,Phoenix Suns,PHO,False,82.0,19880.0,3289.0,7164.0,0.459,790.0,2400.0,0.329,2499.0,4764.0,0.525,1447.0,1858.0,0.779,748.0,2563.0,3311.0,1957.0,735.0,418.0,1279.0,1932.0,8815.0
2019,NBA,Portland Trail Blazers,POR,True,82.0,19855.0,3470.0,7427.0,0.467,904.0,2520.0,0.359,2566.0,4907.0,0.523,1558.0,1914.0,0.814,967.0,2968.0,3935.0,1887.0,546.0,413.0,1135.0,1669.0,9402.0
2019,NBA,Sacramento Kings,SAC,False,82.0,19730.0,3541.0,7637.0,0.464,927.0,2455.0,0.378,2614.0,5182.0,0.504,1354.0,1865.0,0.726,906.0,2819.0,3725.0,2083.0,679.0,363.0,1095.0,1751.0,9363.0
2019,NBA,San Antonio Spurs,SAS,True,82.0,19805.0,3468.0,7248.0,0.478,812.0,2071.0,0.392,2656.0,5177.0,0.513,1408.0,1720.0,0.819,757.0,2910.0,3667.0,2013.0,501.0,386.0,992.0,1487.0,9156.0
2019,NBA,Toronto Raptors,TOR,True,82.0,19880.0,3460.0,7305.0,0.474,1015.0,2771.0,0.366,2445.0,4534.0,0.539,1449.0,1803.0,0.804,786.0,2920.0,3706.0,2085.0,680.0,437.0,1150.0,1724.0,9384.0
2019,NBA,Utah Jazz,UTA,True,82.0,19755.0,3314.0,7082.0,0.468,993.0,2789.0,0.356,2321.0,4293.0,0.541,1540.0,2092.0,0.736,820.0,2981.0,3801.0,2133.0,663.0,483.0,1240.0,1728.0,9161.0
2019,NBA,Washington Wizards,WAS,False,82.0,19930.0,3456.0,7387.0,0.468,930.0,2731.0,0.341,2526.0,4656.0,0.543,1508.0,1963.0,0.768,794.0,2679.0,3473.0,2154.0,683.0,379.0,1154.0,1701.0,9350.0
2019,NBA,League Average,,False,82.0,19815.0,3369.0,7315.0,0.461,932.0,2625.0,0.355,2437.0,4691.0,0.52,1450.0,1892.0,0.766,848.0,2855.0,3704.0,2016.0,626.0,406.0,1155.0,1714.0,9119.0
2018,NBA,Atlanta Hawks,ATL,False,82.0,19705.0,3130.0,7015.0,0.446,917.0,2544.0,0.36,2213.0,4471.0,0.495,1298.0,1654.0,0.785,743.0,2693.0,3436.0,1946.0,638.0,348.0,1276.0,1606.0,8475.0
2018,NBA,Boston Celtics,BOS,True,82.0,19805.0,3141.0,6975.0,0.45,939.0,2492.0,0.377,2202.0,4483.0,0.491,1308.0,1697.0,0.771,767.0,2878.0,3645.0,1842.0,604.0,373.0,1149.0,1618.0,8529.0
2018,NBA,Brooklyn Nets,BRK,False,82.0,19855.0,3136.0,7114.0,0.441,1041.0,2924.0,0.356,2095.0,4190.0,0.5,1428.0,1850.0,0.772,792.0,2852.0,3644.0,1941.0,512.0,390.0,1245.0,1688.0,8741.0
2018,NBA,Chicago Bulls,CHI,False,82.0,19855.0,3170.0,7285.0,0.435,906.0,2549.0,0.355,2264.0,4736.0,0.478,1194.0,1574.0,0.759,790.0,2873.0,3663.0,1923.0,626.0,289.0,1147.0,1571.0,8440.0
2018,NBA,Charlotte Hornets,CHO,False,82.0,19780.0,3197.0,7106.0,0.45,824.0,2233.0,0.369,2373.0,4873.0,0.487,1656.0,2216.0,0.747,827.0,2901.0,3728.0,1770.0,559.0,373.0,1041.0,1409.0,8874.0
2018,NBA,Cleveland Cavaliers,CLE,True,82.0,19730.0,3311.0,6950.0,0.476,981.0,2636.0,0.372,2330.0,4314.0,0.54,1488.0,1909.0,0.779,694.0,2761.0,3455.0,1916.0,582.0,312.0,1126.0,1524.0,9091.0
2018,NBA,Dallas Mavericks,DAL,False,82.0,19805.0,3128.0,7042.0,0.444,967.0,2688.0,0.36,2161.0,4354.0,0.496,1167.0,1530.0,0.763,666.0,2717.0,3383.0,1858.0,578.0,310.0,1008.0,1578.0,8390.0
2018,NBA,Denver Nuggets,DEN,False,82.0,19880.0,3338.0,7102.0,0.47,940.0,2536.0,0.371,2398.0,4566.0,0.525,1404.0,1830.0,0.767,902.0,2748.0,3650.0,2059.0,627.0,404.0,1227.0,1533.0,9020.0
2018,NBA,Detroit Pistons,DET,False,82.0,19805.0,3208.0,7129.0,0.45,886.0,2373.0,0.373,2322.0,4756.0,0.488,1207.0,1621.0,0.745,830.0,2756.0,3586.0,1868.0,628.0,317.0,1103.0,1508.0,8509.0
2018,NBA,Golden State Warriors,GSW,True,82.0,19730.0,3509.0,6981.0,0.503,926.0,2370.0,0.391,2583.0,4611.0,0.56,1360.0,1668.0,0.815,691.0,2877.0,3568.0,2402.0,656.0,612.0,1267.0,1607.0,9304.0
2018,NBA,Houston Rockets,HOU,True,82.0,19755.0,3174.0,6906.0,0.46,1256.0,3470.0,0.362,1918.0,3436.0,0.558,1609.0,2061.0,0.781,739.0,2825.0,3564.0,1767.0,699.0,392.0,1135.0,1597.0,9213.0
2018,NBA,Indiana Pacers,IND,True,82.0,19755.0,3345.0,7083.0,0.472,741.0,2010.0,0.369,2604.0,5073.0,0.513,1225.0,1573.0,0.779,788.0,2684.0,3472.0,1819.0,721.0,340.0,1089.0,1544.0,8656.0
2018,NBA,Los Angeles Clippers,LAC,False,82.0,19705.0,3302.0,7004.0,0.471,777.0,2196.0,0.354,2525.0,4808.0,0.525,1556.0,2095.0,0.743,832.0,2766.0,3598.0,1832.0,628.0,373.0,1204.0,1638.0,8937.0
2018,NBA,Los Angeles Lakers,LAL,False,82.0,19905.0,3338.0,7248.0,0.461,822.0,2384.0,0.345,2516.0,4864.0,0.517,1364.0,1910.0,0.714,876.0,2927.0,3803.0,1949.0,633.0,388.0,1295.0,1736.0,8862.0
2018,NBA,Memphis Grizzlies,MEM,False,82.0,19705.0,3013.0,6788.0,0.444,758.0,2152.0,0.352,2255.0,4636.0,0.486,1361.0,1732.0,0.786,779.0,2544.0,3323.0,1767.0,613.0,396.0,1227.0,1900.0,8145.0
2018,NBA,Miami Heat,MIA,True,82.0,19930.0,3184.0,6997.0,0.455,903.0,2506.0,0.36,2281.0,4491.0,0.508,1209.0,1601.0,0.755,763.0,2801.0,3564.0,1862.0,620.0,437.0,1179.0,1648.0,8480.0
2018,NBA,Milwaukee Bucks,MIL,True,82.0,19830.0,3257.0,6807.0,0.478,718.0,2024.0,0.355,2539.0,4783.0,0.531,1499.0,1915.0,0.783,688.0,2579.0,3267.0,1905.0,722.0,443.0,1134.0,1752.0,8731.0
2018,NBA,Minnesota Timberwolves,MIN,True,82.0,19805.0,3365.0,7063.0,0.476,658.0,1845.0,0.357,2707.0,5218.0,0.519,1592.0,1980.0,0.804,848.0,2593.0,3441.0,1861.0,689.0,345.0,1021.0,1495.0,8980.0
2018,NBA,New Orleans Pelicans,NOP,True,82.0,19955.0,3500.0,7241.0,0.483,837.0,2312.0,0.362,2663.0,4929.0,0.54,1324.0,1716.0,0.772,712.0,2924.0,3636.0,2195.0,657.0,485.0,1223.0,1570.0,9161.0
2018,NBA,New York Knicks,NYK,False,82.0,19830.0,3334.0,7193.0,0.464,673.0,1914.0,0.352,2661.0,5279.0,0.504,1225.0,1557.0,0.787,859.0,2752.0,3611.0,1912.0,552.0,421.0,1207.0,1682.0,8566.0
2018,NBA,Oklahoma City Thunder,OKC,True,82.0,19830.0,3271.0,7221.0,0.453,881.0,2491.0,0.354,2390.0,4730.0,0.505,1421.0,1985.0,0.716,1024.0,2671.0,3695.0,1750.0,743.0,412.0,1147.0,1653.0,8844.0
2018,NBA,Orlando Magic,ORL,False,82.0,19730.0,3182.0,7042.0,0.452,844.0,2405.0,0.351,2338.0,4637.0,0.504,1271.0,1678.0,0.757,722.0,2692.0,3414.0,1921.0,622.0,400.0,1192.0,1579.0,8479.0
2018,NBA,Philadelphia 76ers,PHI,True,82.0,19780.0,3349.0,7098.0,0.472,901.0,2445.0,0.369,2448.0,4653.0,0.526,1405.0,1868.0,0.752,893.0,2996.0,3889.0,2221.0,682.0,420.0,1353.0,1811.0,9004.0
2018,NBA,Phoenix Suns,PHO,False,82.0,19705.0,3153.0,7141.0,0.442,763.0,2286.0,0.334,2390.0,4855.0,0.492,1453.0,1962.0,0.741,842.0,2776.0,3618.0,1743.0,569.0,370.0,1289.0,1807.0,8522.0
2018,NBA,Portland Trail Blazers,POR,True,82.0,19755.0,3222.0,7132.0,0.452,845.0,2308.0,0.366,2377.0,4824.0,0.493,1372.0,1715.0,0.8,835.0,2893.0,3728.0,1599.0,573.0,423.0,1109.0,1599.0,8661.0
2018,NBA,Sacramento Kings,SAC,False,82.0,19755.0,3179.0,7063.0,0.45,738.0,1967.0,0.375,2441.0,5096.0,0.479,1008.0,1371.0,0.735,777.0,2578.0,3355.0,1768.0,643.0,340.0,1125.0,1639.0,8104.0
2018,NBA,San Antonio Spurs,SAS,True,82.0,19730.0,3202.0,6999.0,0.457,696.0,1977.0,0.352,2506.0,5022.0,0.499,1324.0,1715.0,0.772,849.0,2777.0,3626.0,1868.0,628.0,460.0,1078.0,1408.0,8424.0
2018,NBA,Toronto Raptors,TOR,True,82.0,19830.0,3383.0,7169.0,0.472,968.0,2705.0,0.358,2415.0,4464.0,0.541,1422.0,1790.0,0.794,800.0,2807.0,3607.0,1995.0,626.0,500.0,1095.0,1783.0,9156.0
2018,NBA,Utah Jazz,UTA,True,82.0,19755.0,3139.0,6797.0,0.462,887.0,2425.0,0.366,2252.0,4372.0,0.515,1375.0,1766.0,0.779,740.0,2807.0,3547.0,1839.0,708.0,420.0,1205.0,1608.0,8540.0
2018,NBA,Washington Wizards,WAS,True,82.0,19855.0,3275.0,7018.0,0.467,814.0,2173.0,0.375,2461.0,4845.0,0.508,1378.0,1786.0,0.772,823.0,2713.0,3536.0,2065.0,645.0,353.0,1196.0,1746.0,8742.0
2018,NBA,League Average,,False,82.0,19795.0,3248.0,7057.0,0.46,860.0,2378.0,0.362,2388.0,4679.0,0.51,1363.0,1778.0,0.767,796.0,2772.0,3568.0,1905.0,633.0,395.0,1170.0,1628.0,8719.0
2017,NBA,Atlanta Hawks,ATL,True,82.0,19880.0,3123.0,6918.0,0.451,729.0,2137.0,0.341,2394.0,4781.0,0.501,1484.0,2039.0,0.728,842.0,2793.0,3635.0,1938.0,672.0,397.0,1294.0,1491.0,8459.0
2017,NBA,Boston Celtics,BOS,True,82.0,19755.0,3168.0,6978.0,0.454,985.0,2742.0,0.359,2183.0,4236.0,0.515,1536.0,1903.0,0.807,744.0,2698.0,3442.0,2069.0,617.0,340.0,1088.0,1686.0,8857.0
2017,NBA,Brooklyn Nets,BRK,False,82.0,19755.0,3102.0,6987.0,0.444,877.0,2591.0,0.338,2225.0,4396.0,0.506,1592.0,2020.0,0.788,721.0,2879.0,3600.0,1756.0,593.0,387.0,1356.0,1726.0,8673.0
2017,NBA,Chicago Bulls,CHI,True,82.0,19780.0,3169.0,7141.0,0.444,623.0,1831.0,0.34,2546.0,5310.0,0.479,1474.0,1848.0,0.798,999.0,2797.0,3796.0,1851.0,643.0,393.0,1112.0,1455.0,8435.0
2017,NBA,Charlotte Hornets,CHO,False,82.0,19830.0,3093.0,7000.0,0.442,824.0,2347.0,0.351,2269.0,4653.0,0.488,1591.0,1953.0,0.815,721.0,2853.0,3574.0,1891.0,571.0,390.0,942.0,1360.0,8601.0
2017,NBA,Cleveland Cavaliers,CLE,True,82.0,19880.0,3275.0,6963.0,0.47,1067.0,2779.0,0.384,2208.0,4184.0,0.528,1431.0,1913.0,0.748,766.0,2821.0,3587.0,1858.0,539.0,327.0,1121.0,1486.0,9048.0
2017,NBA,Dallas Mavericks,DAL,False,82.0,19780.0,2968.0,6750.0,0.44,878.0,2473.0,0.355,2090.0,4277.0,0.489,1215.0,1516.0,0.801,647.0,2516.0,3163.0,1705.0,614.0,307.0,972.0,1567.0,8029.0
2017,NBA,Denver Nuggets,DEN,False,82.0,19755.0,3377.0,7194.0,0.469,870.0,2365.0,0.368,2507.0,4829.0,0.519,1537.0,1986.0,0.774,966.0,2837.0,3803.0,2077.0,568.0,323.0,1226.0,1567.0,9161.0
2017,NBA,Detroit Pistons,DET,False,82.0,19805.0,3269.0,7282.0,0.449,631.0,1915.0,0.33,2638.0,5367.0,0.492,1140.0,1586.0,0.719,908.0,2838.0,3746.0,1732.0,574.0,310.0,973.0,1467.0,8309.0
2017,NBA,Golden State Warriors,GSW,True,82.0,19780.0,3532.0,7140.0,0.495,982.0,2562.0,0.383,2550.0,4578.0,0.557,1457.0,1850.0,0.788,770.0,2873.0,3643.0,2491.0,785.0,555.0,1211.0,1585.0,9503.0
2017,NBA,Houston Rockets,HOU,True,82.0,19780.0,3305.0,7152.0,0.462,1181.0,3306.0,0.357,2124.0,3846.0,0.552,1667.0,2177.0,0.766,892.0,2746.0,3638.0,2070.0,670.0,352.0,1240.0,1634.0,9458.0
2017,NBA,Indiana Pacers,IND,True,82.0,19855.0,3221.0,6931.0,0.465,709.0,1885.0,0.376,2512.0,5046.0,0.498,1467.0,1811.0,0.81,742.0,2702.0,3444.0,1844.0,669.0,409.0,1130.0,1597.0,8618.0
2017,NBA,Los Angeles Clippers,LAC,True,82.0,19755.0,3242.0,6820.0,0.475,841.0,2245.0,0.375,2401.0,4575.0,0.525,1586.0,2128.0,0.745,738.0,2790.0,3528.0,1848.0,612.0,347.0,1062.0,1626.0,8911.0
2017,NBA,Los Angeles Lakers,LAL,False,82.0,19705.0,3224.0,7164.0,0.45,730.0,2110.0,0.346,2494.0,5054.0,0.493,1397.0,1853.0,0.754,933.0,2636.0,3569.0,1716.0,674.0,320.0,1243.0,1698.0,8575.0
2017,NBA,Memphis Grizzlies,MEM,True,82.0,19905.0,2984.0,6854.0,0.435,767.0,2169.0,0.354,2217.0,4685.0,0.473,1504.0,1918.0,0.784,886.0,2621.0,3507.0,1744.0,653.0,344.0,1059.0,1840.0,8239.0
2017,NBA,Miami Heat,MIA,False,82.0,19780.0,3202.0,7037.0,0.455,808.0,2213.0,0.365,2394.0,4824.0,0.496,1248.0,1768.0,0.706,872.0,2705.0,3577.0,1742.0,588.0,469.0,1102.0,1680.0,8460.0
2017,NBA,Milwaukee Bucks,MIL,True,82.0,19780.0,3182.0,6715.0,0.474,720.0,1946.0,0.37,2462.0,4769.0,0.516,1413.0,1839.0,0.768,723.0,2589.0,3312.0,1984.0,666.0,436.0,1145.0,1660.0,8497.0
2017,NBA,Minnesota Timberwolves,MIN,False,82.0,19805.0,3235.0,6922.0,0.467,601.0,1723.0,0.349,2634.0,5199.0,0.507,1586.0,1986.0,0.799,938.0,2540.0,3478.0,1940.0,654.0,370.0,1150.0,1646.0,8657.0
2017,NBA,New Orleans Pelicans,NOP,False,82.0,19905.0,3210.0,7130.0,0.45,768.0,2196.0,0.35,2442.0,4934.0,0.495,1368.0,1825.0,0.75,703.0,2879.0,3582.0,1869.0,638.0,453.0,1054.0,1490.0,8556.0
2017,NBA,New York Knicks,NYK,False,82.0,19855.0,3244.0,7256.0,0.447,704.0,2022.0,0.348,2540.0,5234.0,0.485,1364.0,1731.0,0.788,983.0,2723.0,3706.0,1786.0,581.0,455.0,1139.0,1668.0,8556.0
2017,NBA,Oklahoma City Thunder,OKC,True,82.0,19805.0,3237.0,7169.0,0.452,692.0,2116.0,0.327,2545.0,5053.0,0.504,1575.0,2113.0,0.745,1002.0,2821.0,3823.0,1721.0,648.0,408.0,1230.0,1715.0,8741.0
